"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"That's how we dropped 4 points in a week, thanks to Pogba and mata.",0,FALSE,FALSE,"822850442308751360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:56:47 +0000 2017",NA,NA,"en",67,FALSE,"40¬∞44‚Ä≤N 9¬∞28‚Ä≤W","192506400","When they go low, I go high.",TRUE,"Sun Sep 19 10:26:22 +0000 2010",168254,5458,599,FALSE,NA,"Suleiman!","Amsterdam","en",3600,5138,"electraguunn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @anastasiakeeley: My dad just sent me this from St. Louis. Never seen a crowd like this for a demonstration there. #womensmarchstl‚Ä¶ ",24,FALSE,FALSE,"822851875636703232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:02:29 +0000 2017",NA,NA,"en",7,FALSE,NA,"581352547",NA,TRUE,"Tue May 15 23:45:31 +0000 2012",2696,412,15150,FALSE,NA,"Cat Brodeur",NA,"en",NA,1389,"CatBrodeur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/LambdaLegal/status/822842414675230721",""
"RT @GottaLaff: #WomensMarch #WomensMarchOnWashington https://t.co/jSd9h5EvSn",1298,FALSE,FALSE,"822851112776724483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:59:27 +0000 2017",NA,NA,"und",5,FALSE,"Virginia, USA","366645654","23| Pursuing a Master's in Game Design at American University| I write, I doodle, I'm glad you're here|",FALSE,"Fri Sep 02 15:14:13 +0000 2011",874,86,274,FALSE,"http://oneoffpixel.com","Brittany Williams","Eastern Time (US & Canada)","en",-18000,302,"renegadehanar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @cjane87: ""This is what we gotta stay focused on,"" he told me. #WomensMarch https://t.co/oJ5j398Dvj",93,FALSE,FALSE,"822851607767502848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:01:25 +0000 2017",NA,NA,"en",25,FALSE,NA,"2913257771","Alpha bohemian femme",FALSE,"Wed Dec 10 05:09:39 +0000 2014",13345,273,24106,FALSE,NA,"MadameSnowflake‚ùÑÔ∏è",NA,"en",NA,439,"MadameSnowflake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ManUtd: 90+4' - GOOOAL! Stoke 1 United 1. 

Wayne Rooney equalises and makes history to become #MUFC's all-time leading sco‚Ä¶ ",13002,FALSE,FALSE,"822850731246026755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:56 +0000 2017",NA,NA,"en",2,FALSE,"Toronto Ont Canada","229462225","Julius. Katie. Greyhound. Repeat",TRUE,"Wed Dec 22 13:19:38 +0000 2010",4385,98,149,FALSE,NA,"Tyler Bopp","Eastern Time (US & Canada)","en",-18000,70,"Dr_TBopp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/funder/status/822663591610511361",""
"RT @tomgara: Piers Morgan is just Milo except the trajectory from stardom to mediocrity is in reverse.",10,FALSE,FALSE,"822850660425232385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:57:39 +0000 2017",NA,NA,"en",7,FALSE,"P.G.","1665588661","anthro PhD student | hungry... but I just ate",TRUE,"Mon Aug 12 17:11:42 +0000 2013",4594,160,497,FALSE,NA,"dwayne wayne","Pretoria","en",7200,260,"SAmpson_No_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @moodylaurenj: we will never stop fighting #WomensMarch Ì†ºÌºà https://t.co/Vd88DyF7UI",337,FALSE,FALSE,"822850597166743553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:24 +0000 2017",NA,NA,"en",0,FALSE,"Richmond, VA","594132833",NA,TRUE,"Tue May 29 23:44:35 +0000 2012",1892,642,1362,FALSE,NA,"Adriane Villalon","Hawaii","en",-36000,159,"avillalonnn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Always good to pull out the #wellstone tee! #WomensMarch #minneapolis #FIREDUP #readytogo https://t.co/2NbA9tB5WX",0,FALSE,FALSE,"822850834253889537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:58:21 +0000 2017",NA,NA,"en",32,FALSE,"√úT: 45.0347,-93.320128","15267753","Mom, wife, arts/museum/dance fan. Arts business developer in Architecture. Runner, music snob, reader, rational liberal, optimist. Rock n' roll.",TRUE,"Sun Jun 29 02:37:32 +0000 2008",7357,330,277,FALSE,NA,"Amy Braford Whittey","Central Time (US & Canada)","en",-21600,569,"abwhittey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @RossalynWarren: The #WomensMarch has even reached the Antarctic Ì†ΩÌ∞ß https://t.co/J3yeSvETl8",541,FALSE,FALSE,"822852026719760385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:05 +0000 2017",NA,NA,"en",259,FALSE,"London","26490873","Award-winning lifestyle blogger. Hufflepuff. Rather inclined to giggle, doesn't put things away. Likes peanut butter, cheese and socks. Ì†ºÌºø",TRUE,"Wed Mar 25 13:00:01 +0000 2009",52616,8628,64252,FALSE,"http://www.littlemisskaty.co.uk","Little Miss Katy","London","en",0,1117,"MissKatyEnglish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @charliekirk11: The #WomensMarch protestors should be celebrating the fact OUR PRESIDENT trusted a woman to successfully run his campaig‚Ä¶",577,FALSE,FALSE,"822851502599524353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:01:00 +0000 2017",NA,NA,"en",5,FALSE,"The 252/919","2830295765","NCSU Crop Science Alumni '16 ‚û°Ô∏è NCSU Ag Business Management '17",TRUE,"Tue Oct 14 20:26:20 +0000 2014",5323,341,5672,FALSE,NA,"Samantha Lilley",NA,"en",NA,365,"sb_lilley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ManUtd: 90+4' - GOOOAL! Stoke 1 United 1. 

Wayne Rooney equalises and makes history to become #MUFC's all-time leading sco‚Ä¶ ",14716,FALSE,FALSE,"822851771223670784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:02:04 +0000 2017",NA,NA,"en",4,FALSE,"#ManUtd , #ittihad ‚ù§Ô∏è‚ù§Ô∏è","397307344","Dental student in @RiyadhColleges L/6Ì†ΩÌπèÌ†ºÌøºÌ†ΩÌ≤â",TRUE,"Mon Oct 24 14:25:18 +0000 2011",23049,312,739,FALSE,NA,"Sami #64","Riyadh","ar",10800,397,"Sami_AlHokail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/cnn/videos/10155945796281509/",""
"RT @KidadaEWilliams: Chanting: ""No Hate. No Fear. Refugees are Welcome Here."" #WomensMarch #Detroit #DetroitWomenMarch https://t.co/tBcDZDF‚Ä¶",4,FALSE,FALSE,"822852106570858496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:24 +0000 2017",NA,NA,"en",76,FALSE,NA,"2215760684","I used to mostly tweet about hockey. The 2016 election ruined that for me.",FALSE,"Tue Nov 26 13:53:57 +0000 2013",22653,254,6625,FALSE,NA,"Janine Lanza",NA,"en",NA,361,"JanineLanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Over 17,000 strong at #WomensMarch in St. Pete! #fb",0,FALSE,FALSE,"822852111830544385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:25 +0000 2017",NA,NA,"en",50,FALSE,"Florida","18954309","Assoc. Prof, Literacy Studies. Research in Assessment, Policy, & Teacher Dev. #pdkel Also a sports fanatic. Love cycling, running, my Rays, Gators, USMNT, EPL!",FALSE,"Tue Jan 13 21:29:19 +0000 2009",15674,953,569,FALSE,"http://flrunnergirl.blogspot.com/","Danielle Dennis","Eastern Time (US & Canada)","en",-18000,2072,"dr_ddennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @BBCSport: GOAL: Stoke 1-1 Man Utd He‚Äôs done it and what a goal! Wayne Rooney bends home a free kick. #STKMUN‚Ä¶‚Ä¶ https://t.co/yvr0R5nZ8r",0,FALSE,FALSE,"822850978512859136",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",FALSE,"Sat Jan 21 16:58:55 +0000 2017",NA,NA,"en",100,FALSE,NA,"706463516161511424","Wave Sharing Service",FALSE,"Sun Mar 06 12:56:42 +0000 2016",178061,167,0,FALSE,NA,"Wave Twitt","Rangoon","en",23400,33,"wavesharing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/soccersaturday/status/822849820956073984","https://t.co/yvr0R5nZ8r"
"RT @sahouraxo: Where were the #WomensMarch protesters when Obama and Hillary's terrorists brutalized Syrian and Iraqi women and sold them i‚Ä¶",295,FALSE,FALSE,"822851612351741954",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:01:26 +0000 2017",NA,NA,"en",1,FALSE,"Hawaii, USA","732809240050565121","I'm a conservative tired of being betrayed by my own party. Joined Twitter to follow Trump to the White House.Andrew Breitbart said it best.#War",FALSE,"Wed May 18 05:45:12 +0000 2016",1550,206,823,FALSE,NA,"Jim","Hawaii","en",-36000,415,"haikujimmaui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @chefjoseandres: Women of America, People of the World! Welcome to @washingtondc ...#WomensMarch let's show the meaning of RESPECT each‚Ä¶",113,FALSE,FALSE,"822850585296850944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:22 +0000 2017",NA,NA,"en",0,FALSE,"Springdale, Arkansas","109328138","Human",FALSE,"Thu Jan 28 18:03:05 +0000 2010",1422,143,118,FALSE,NA,"Jason Paul",NA,"en",NA,301,"JasonPaulRoth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ManUtd: 90+4' - GOOOAL! Stoke 1 United 1. 

Wayne Rooney equalises and makes history to become #MUFC's all-time leading sco‚Ä¶ ",12706,FALSE,FALSE,"822850609028202496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:27 +0000 2017",NA,NA,"en",0,FALSE," Kuwait - mishref","1183295276","Ì†ΩÌ±®Ì†ºÌøº‚ÄçÌ†ΩÌ∫í Actions speak louder than words ! u just have one life #MUFC ‚ù£",TRUE,"Fri Feb 15 17:38:30 +0000 2013",1636,711,0,FALSE,NA,"Mohammed Al-Rashed","Baghdad","en",10800,64,"malrashed112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/p/BPiLEXMADeI/",""
"RT @CaitrionaPerry: .@JohnKerry former US Sec of State out walking his dog, joins the #WomensMarch in #DC @rtenews https://t.co/uQRq7dUH3n",12,FALSE,FALSE,"822851821622480898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:02:16 +0000 2017",NA,NA,"en",34,FALSE,"Dublin/Waterford, Ireland  ","363306696","| 23 | Irish Ì†ºÌ∑ÆÌ†ºÌ∑™ | @WIPLive Class of 2016 | UCD Business & Law Graduate| @AsIAmIreland volunteer | Burrito aficionado | Asker of too many questions ... tbc",TRUE,"Sat Aug 27 21:45:42 +0000 2011",29006,1618,10012,FALSE,"https://www.instagram.com/richardlooby/","Richard Looby","Amsterdam","en",3600,1386,"RichardLooby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @womensmarch: ""I COULD DO THIS ALL DAY!"" - @SenWarren #WomensMarch https://t.co/Ekr7JUNDA9",147,FALSE,FALSE,"822852019333505025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:03 +0000 2017",NA,NA,"en",26,FALSE,"Roswell, GA","2786551631","#Writer, #husband, #father, #boardgames #sciencefiction, #funk, #70's. All views my own. I write; that's what I do. Not published yet.",FALSE,"Sat Sep 27 01:41:17 +0000 2014",5282,79,2394,FALSE,NA,"Marc Brenowitz",NA,"en",NA,94,"MBrenowitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @livinicoletti: Go get 'em ladies, we won't stop fighting! #WomensMarch Ì†ΩÌ∫∫Ì†ΩÌ±≠Ì†ΩÌ≤ï https://t.co/E3JwoSngPa",274,FALSE,FALSE,"822850537536233472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:10 +0000 2017",NA,NA,"en",8,FALSE,"Clarksburg, MD","3305484645","yall prolly have a more interesting life than me",TRUE,"Mon Jun 01 12:04:22 +0000 2015",26797,763,9610,FALSE,NA,"Ô∏è","Pacific Time (US & Canada)","en",-28800,978,"RudyLopezzzz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @AlessaNilo: To all women that are attendin #WomensMarch today- thank for standing up for all people in the world. Democracy lives in yo‚Ä¶",1,FALSE,FALSE,"822850634256891906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:33 +0000 2017",NA,NA,"en",2,FALSE,"Recife","711082116","raise boys and girls the same way http://Instagram.com/claranilo",TRUE,"Sun Jul 22 18:32:45 +0000 2012",75025,993,22634,FALSE,NA,"clara","Casablanca","pt",0,570,"claranilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @CNN: We‚Äôre in a helicopter high over the #WomensMarch in Chicago. Watch on Facebook Live https://t.co/GDmAzq0f6k https://t.co/EmQJbjzBtu",291,FALSE,FALSE,"822851141893554179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:59:34 +0000 2017",NA,NA,"en",8,FALSE,"Sweden","2508849896","EDM, The Walking Dead, HTGAWM, Empire, Wonder Woman and other fangirl stuff. Very opinionated feminist. #TeamNegan",FALSE,"Tue May 20 00:33:12 +0000 2014",15015,257,5956,FALSE,NA,"Sophia","Pacific Time (US & Canada)","en",-28800,378,"negan1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/cnn/videos/10155945796281509/","https://t.co/GDmAzq0f6k"
"@USATODAY @AshleyJudd Yaaaazzzzz!! Ì†ΩÌ≤•Ì†ΩÌ≤•@SenSanders YES WE CAN!!!! #WomensMarch #WomensMarchOnWashington Ì†ΩÌ≤•",0,FALSE,FALSE,"822850449329963010","USATODAY","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:56:49 +0000 2017","822848107427799043","15754281","en",4,FALSE,"In This World But Not Of It. ‚ú®","593265176",NA,FALSE,"Tue May 29 02:17:46 +0000 2012",1535,28,1009,FALSE,NA,"R&BSuperGirl","Pacific Time (US & Canada)","en",-28800,35,"MarkeedaMonet1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @jorgeramosnews: A big NO against Trump in Washington D.C. a day after inauguration/ Un enorme NO contra Trump en su primer d√≠a de g‚Ä¶ ",365,FALSE,FALSE,"822851889096249345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:02:32 +0000 2017",NA,NA,"es",5,FALSE,"Amy's ass is mine ","4827676132","learn to appreciate before u complain",FALSE,"Tue Jan 19 21:00:00 +0000 2016",7509,315,3672,FALSE,NA,"carla","Pacific Time (US & Canada)","es",-28800,430,"carladysn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/cnn/videos/10155945796281509/",""
"RT @Fusion: ""You think my thigh gap is cute‚Äìcheck out my wage gap.""

These women are NASTY. Ì†ΩÌ¥• #WomensMarch https://t.co/owdRtsyTHE",117,FALSE,FALSE,"822852111801139201",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Jan 21 17:03:25 +0000 2017",NA,NA,"en",1229,FALSE,NA,"48219360","Question authority. Trust yourself.",FALSE,"Thu Jun 18 02:51:38 +0000 2009",225610,1496,9895,FALSE,NA,"RJ Brassfield",NA,"en",NA,471,"rjber15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @Zendaya: Couldn't be more proud....I am here, we are here!!! #WomensMarch https://t.co/HibJJlcTTC",8825,FALSE,FALSE,"822850504464154624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:02 +0000 2017",NA,NA,"en",4,FALSE,"atlanta","103756618","BCU . Kevin Gates biggest fan . #FreeGates",TRUE,"Mon Jan 11 04:32:18 +0000 2010",98779,1772,2470,FALSE,NA,"TaylorGates Ì†ΩÌ≤Ø","Eastern Time (US & Canada)","en",-18000,1739,"TaywayOrNOWAY_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @Zendaya: Couldn't be more proud....I am here, we are here!!! #WomensMarch https://t.co/HibJJlcTTC",9457,FALSE,FALSE,"822852164099907585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:03:38 +0000 2017",NA,NA,"en",9,FALSE,NA,"2878391004","/‚ô°/ Internet Friends // TheEllenShow, SNL, Ghostbusters, OUAT, TCMS// Ellen&Portia so lovely //",TRUE,"Sun Oct 26 15:10:21 +0000 2014",20071,308,82032,FALSE,NA,"R                  ‚ô°",NA,"es",NA,625,"RatonaArtica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apparently women who oppose Abortion aren't welcome.. So much for the left's inclusiveness &amp; tolerance.. #WomensMarch",0,FALSE,FALSE,"822852186610667524",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:43 +0000 2017",NA,NA,"en",89,FALSE,NA,"4125442934",NA,FALSE,"Wed Nov 04 15:54:41 +0000 2015",6988,3423,15672,FALSE,NA,"Riya sharma",NA,"en",NA,175,"riyasharma266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @SuperSportBlitz: Wayne Rooney‚Äôs late free-kick saw Man United force a 1-1 draw at Stoke City to stretch their unbeaten run in all compe‚Ä¶",4,FALSE,FALSE,"822851755507679232",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",FALSE,"Sat Jan 21 17:02:01 +0000 2017",NA,NA,"en",4,FALSE,NA,"310237072",NA,FALSE,"Fri Jun 03 12:18:44 +0000 2011",3000,185,85,FALSE,NA,"Lord Spencer","Pacific Time (US & Canada)","en",-28800,342,"Femzyjay77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"@eleven8 @piersmorgan ha haaaaaa!!!! Yaaaazzzzzz Ì†ΩÌ≤•@SenSanders YES WE CAN!!!! #WomensMarch #WomensMarchOnWashington Ì†ΩÌ≤•",0,FALSE,FALSE,"822851925683019776","eleven8","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:02:41 +0000 2017","822808362068955136","17869864","tr",4,FALSE,"In This World But Not Of It. ‚ú®","593265176",NA,FALSE,"Tue May 29 02:17:46 +0000 2012",1539,28,1012,FALSE,NA,"R&BSuperGirl","Pacific Time (US & Canada)","en",-28800,35,"MarkeedaMonet1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @astroehlein: #WomensMarch Antarctica https://t.co/Wx3SHQaMht https://t.co/wtfk7ioiJZ",1476,FALSE,FALSE,"822850915430494208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 16:58:40 +0000 2017",NA,NA,"en",38,FALSE,"Plutocratic Republic of Murica","765426667","#Feminist #DemocraticSocialist with a passion for social justice. ¬Ø\_(„ÉÑ)_/¬Ø is my spirit animal. #Medicare4All #SinglePayer",FALSE,"Sat Aug 18 09:48:02 +0000 2012",14076,1496,71639,FALSE,NA,"‚ùÑÔ∏èSnowcialistÌ†ºÌºπ","Eastern Time (US & Canada)","en",-18000,1502,"RedYellowOranj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/822851350253932547","https://t.co/Wx3SHQaMht"
"RT @jimfryVOA: A sea of pink on Independence Avenue near 3rd, outside VOA's Cohen Building #WomensMarch https://t.co/Gb3MOqzVbp",601,FALSE,FALSE,"822851255001223168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:00:01 +0000 2017",NA,NA,"en",4,FALSE,"Here, there and everywhere","20467587",NA,FALSE,"Mon Feb 09 21:10:27 +0000 2009",1514,75,330,FALSE,NA,"Lou","Mountain Time (US & Canada)","en",-25200,450,"laklou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @PostFactSojourn: This deep thought brought to you by the man-child who is friends with a rape apologist. https://t.co/WcVZmVyfaT",2,FALSE,FALSE,"822850520243208192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Jan 21 16:57:06 +0000 2017",NA,NA,"en",75,FALSE,"United States","2248582168","Old enough to know better and too old to care. #TheResistance. Contributor to http://EatPrayVote.org",TRUE,"Sat Dec 28 18:41:20 +0000 2013",52121,845,58700,FALSE,NA,"Susan Kuebler",NA,"en",NA,489,"KueblerSusan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/voxdotcom/status/822841283911778304","https://t.co/WcVZmVyfaT"
"Sending love&amp;support around the Ì†ºÌºéto those standing up speaking out &amp; proudly participating in the #WomensMarch. #WomensRightsAreHumanRights",0,FALSE,FALSE,"822851888584544256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:02:32 +0000 2017",NA,NA,"en",1,FALSE,"#NY, #Charleston, #LA ","2849256521","#Producer & #Consultant for Feature #Films, #Television & #DigitalMedia @PinyonPictures | Partner & Producer @BatteryParkent. I am #TheResistance.",TRUE,"Wed Oct 29 03:19:17 +0000 2014",1902,193,1695,FALSE,NA,"MM Ì†ΩÌ≥é","Eastern Time (US & Canada)","en",-18000,602,"PinyonPictures",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @rachelheldevans: I stand with the #WomensMarch because misogyny doesn't make a man ""a little rough around the edges."" It makes him unfi‚Ä¶",883,FALSE,FALSE,"822852098350055424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:22 +0000 2017",NA,NA,"en",3,FALSE,"Athens, Ohio","39352523","Copy Ed./Sr. Reporter @StageDoorDish ‚Ä¢ I want adventure in the great wide somewhere but I also enjoy good books & tea ‚Ä¢ Blog: http://goo.gl/mHi5B0 ‚Ä¢ Jer. 29:11",TRUE,"Mon May 11 21:54:15 +0000 2009",4570,390,14857,FALSE,"http://stagedoordish.com/author/brooke/","Brooke Robinson","Eastern Time (US & Canada)","en",-18000,795,"BroRo117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @DoronSalomon: Four points dropped against Stoke this season... 49 shots, just the two goals. These kind of games are the ones costing U‚Ä¶",271,FALSE,FALSE,"822852027244019712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:03:05 +0000 2017",NA,NA,"en",1,FALSE,"dewsbury/rotherham/mufc","266899439","Fones Activ. We buy, sell and xchange Mobile phones & laptops. Repair and unlocking specialist, We are the Mobile phone superstore.01709 366677#mufc",TRUE,"Wed Mar 16 00:44:22 +0000 2011",2252,222,204,FALSE,"http://www.fonesactiv.co.uk","Umar mayet",NA,"en",NA,477,"umarmayet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @NBCNews: Ashley Judd talks about what it means to be a ""nasty women"" during #WomensMarch  https://t.co/gwIa8pWciw",188,FALSE,FALSE,"822851951666888706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:02:47 +0000 2017",NA,NA,"en",2,FALSE,"Washington DC","361973609",NA,FALSE,"Thu Aug 25 16:56:11 +0000 2011",2159,226,1874,FALSE,NA,"Aubrey Gunnels","Atlantic Time (Canada)","en",-14400,346,"AubreyGunnels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/manutd/status/822848993772404737","https://t.co/gwIa8pWciw"
"RT @JimGaffigan: I can‚Äôt believe every woman I know is marching in the streets and CNN is showing Trump pretending to believe in God. #Wome‚Ä¶",5848,FALSE,FALSE,"822852191044206593",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Jan 21 17:03:44 +0000 2017",NA,NA,"en",29,FALSE,"Minneapolis, MN","356552264","Elementary teacher by day. Author and @MGMinded contributor represented by @ECarrieHowland the rest of the time.",FALSE,"Wed Aug 17 01:08:49 +0000 2011",2517,403,2322,FALSE,"http://www.ernieyoureafool.blogspot.com/","Tom Mulroy","Central Time (US & Canada)","en",-21600,469,"Tomulroy424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @womensmarch: ""I COULD DO THIS ALL DAY!"" - @SenWarren #WomensMarch https://t.co/Ekr7JUNDA9",166,FALSE,FALSE,"822852199604686850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:46 +0000 2017",NA,NA,"en",32,FALSE,NA,"2715867439","Former public school teacher. Activist. Blogger. http://facebook.com/undercoverbat",FALSE,"Fri Aug 08 01:50:40 +0000 2014",10794,693,1661,FALSE,"http://undercoverbat.wordpress.com","undercoverBAT",NA,"en",NA,520,"undercoverBAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
