"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"RT @Silvio_MKT: E agora, quem ser√° relator d Lava Jato: Lewandowski? Toffoli? Lu√≠s Roberto Barroso? Edson Fachin? Rosa Weber? Eu n√£o confio‚Ä¶",65,FALSE,FALSE,"822580814785429504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 23:05:23 +0000 2017",NA,NA,"pt",8,FALSE,"MAD-RIO","108279672","Hala Madrid! & Sempre Flamengo!
Em twitter sempre ZOIANDO aqui, l√° e acol√°
De zoio en tu
¬øY tu? ¬øDe zoio tambi√©n?",TRUE,"Mon Jan 25 12:37:20 +0000 2010",307,295,195,FALSE,NA,"Zafira Zarca","Brasilia","pt",-7200,258,"zafira_zarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @tarastrong: Ì†ΩÌ∏≥ https://t.co/R4GGAoW0M0",124,FALSE,FALSE,"822578024214315008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:54:18 +0000 2017",NA,NA,"und",0,FALSE,"France","809140496652234753","just too lazy to write a bio, my username explains it all.                                                          Ì†ºÌ∑´Ì†ºÌ∑∑",FALSE,"Wed Dec 14 20:58:22 +0000 2016",23,12,26,FALSE,"http://just.a.lazy.girl.fr","TEEN TITANS IS LIFE",NA,"fr",NA,40,"bxtch_ima_titan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tobtr.com/s/9761111","https://t.co/R4GGAoW0M0"
"RT @huntersfalando: nunca se esque√ßa disso #WeAreWithAna https://t.co/9yGADTGmXK",789,FALSE,FALSE,"822579488278118401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:00:07 +0000 2017",NA,NA,"pt",3,FALSE,NA,"2258133090","ningu√©m se importaÌ†ºÌºπÌ†ºÌΩá",TRUE,"Sun Dec 22 21:09:04 +0000 2013",30702,536,8243,FALSE,"http://sadness.com.br","Ì†ºÌº∏rainha da badÌ†ºÌº∏","Brasilia","pt",-7200,1963,"opssmaloley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @AndersonDrew: Whoa. That didn't take long at all. 

Again, @realDonaldTrump is anti-LGBTQ. #GLAADResponds https://t.co/DC3R7L7KTA",90,FALSE,FALSE,"822578577560530944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Fri Jan 20 22:56:30 +0000 2017",NA,NA,"en",23,FALSE,NA,"41036947","I.",FALSE,"Tue May 19 02:41:46 +0000 2009",20025,142,17996,FALSE,NA,"Fluoride Barnabus",NA,"en",NA,222,"Cobalt_Octopus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://Whitehouse.gov","https://t.co/DC3R7L7KTA"
"RT @OrrChris: Congratulations to @bdomenech for predicting precisely the line President Trump would crib from Batman villain Bane: https://‚Ä¶",63,FALSE,FALSE,"822577780416249857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:53:20 +0000 2017",NA,NA,"en",53,FALSE,NA,"416686160",NA,FALSE,"Sun Nov 20 00:55:59 +0000 2011",11759,492,6845,FALSE,NA,"John Vdovjak",NA,"en",NA,1854,"johnvdovjak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ThePatriot143: #FakePoll By #FakeNewsNetwork @CNN #YouBigDummy They had a poll today saying Hillary was up double digits on Trump‚Ä¶ ",8,FALSE,FALSE,"822579767715184642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 23:01:14 +0000 2017",NA,NA,"en",9,FALSE,NA,"597908353",NA,FALSE,"Sun Jun 03 01:35:32 +0000 2012",1850,46,2046,FALSE,NA,"Joan Alexander","Pacific Time (US & Canada)","en",-28800,65,"joanalex28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/822580313809453056",""
"What Trump did do is a order all climate change things out of the White House.  Praise God.",0,FALSE,FALSE,"822579366060322816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:59:38 +0000 2017",NA,NA,"en",20,FALSE,"Colorado, USA","529562558","Avid Outlander fan of both books & TV Married, Mother, Grandmother Born again Christian. Birthday May 22",TRUE,"Mon Mar 19 17:35:19 +0000 2012",14925,541,3893,FALSE,"http://joanbehnke.tumblr.com","Joan Behnke",NA,"en",NA,799,"joanbehnke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @graciestyle: So Trump is president for 8 hours and Liberals are now on the 'CNN is fake news' train. Alrightly then. Cannot keep up.",3,FALSE,FALSE,"822579185222881286",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:58:55 +0000 2017",NA,NA,"en",51,FALSE,"Ottawa, ON.","220765357","Canadian political commentator, columnist, community activist, author of Liars: The McGuinty-Wynne Record. Posts are my views only.",FALSE,"Sun Nov 28 19:32:33 +0000 2010",15934,1420,413,FALSE,"http://www.danieldickin.ca","Daniel Dickin","Eastern Time (US & Canada)","en",-18000,1862,"DanielDickin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @KeithOlbermann: So the day wasn't a total loss https://t.co/KPd5Vk788H",1038,FALSE,FALSE,"822579029748412416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:58:18 +0000 2017",NA,NA,"en",22,FALSE,"Ft. Collins Co.","602313055","Mother, patriotic Hillary supporter, Trump-pence hater, I will never accept him, who shall not be named, as my President. I still believe in HRC #TheRisistance",TRUE,"Fri Jun 08 00:03:19 +0000 2012",16821,528,1385,FALSE,NA,"Colorado Resistance",NA,"en",NA,935,"hawaiianlove68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://trib.al/g5nEGN3","https://t.co/KPd5Vk788H"
"RT @elijahdaniel: trump became president on the one year anniversary of trump temptations i want 2 die https://t.co/aExEvedn1B",1762,FALSE,FALSE,"822580335863066626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:03:29 +0000 2017",NA,NA,"en",1,FALSE,NA,"4798288277","Free Spirit, Animal lover, Yogi, Navy Wife. ‚ú® Also, don't forget to check out my last video!",FALSE,"Wed Jan 13 22:32:22 +0000 2016",528,36,563,FALSE,"https://youtu.be/3nh9DtDdTsc","Sunny‚ú®",NA,"en",NA,106,"SunnyDumpling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ift.tt/2jWNQXJ","https://t.co/aExEvedn1B"
"RT @CNN: JUST IN: Senate votes to confirm retired Gen. James Mattis as secretary of defense https://t.co/wXMtpVH6W3 https://t.co/nkhxnqXWCy",161,FALSE,FALSE,"822579828155121664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:01:28 +0000 2017",NA,NA,"en",0,FALSE,"United States","17022949",NA,FALSE,"Tue Oct 28 15:32:19 +0000 2008",722,107,412,FALSE,NA,"faefaes","Central Time (US & Canada)","en",-21600,620,"routons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tobtr.com/s/9761111","https://t.co/wXMtpVH6W3"
"RT @cliffiroanya: @BBCWorld #Biafrans celebrating President Trump massacred by Nigerian soldiers, see picture and ABC News:‚Ä¶ ",29,FALSE,FALSE,"822580528218075138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:04:15 +0000 2017",NA,NA,"en",4,FALSE,"Lagos, Nigeria","804582711411216385","Biafra",FALSE,"Fri Dec 02 07:07:21 +0000 2016",1739,41,10,FALSE,NA,"Bukason",NA,"en",NA,212,"buka9970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ift.tt/1sLnEA4",""
"RT @WKCDOGS: #FBF when 'Samantha' won BIS in 2000, the only time an offspring of a #WKC 'BIS' winner repeated the feat.‚Ä¶ ",1,FALSE,FALSE,"822581020230881280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:06:12 +0000 2017",NA,NA,"en",30,FALSE,"USA ","263320149","head on a swivel",FALSE,"Wed Mar 09 20:34:55 +0000 2011",21388,352,450,FALSE,NA,"ty",NA,"en",NA,993,"joeytwotimes13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/FoxNews/status/822560345936039938",""
"RT @GopAaron: Rt if you are proud to call Donald Trump your president!! #TrumpInauguration #PresidentTrump #Inauguration https://t.co/2xiMu‚Ä¶",230,FALSE,FALSE,"822579738405376005",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 23:01:07 +0000 2017",NA,NA,"en",99,FALSE,"ALBERTA ,CANADA","926894390","Professional Anglers,Expert Hunter,Prostaff for @Skipperstackle,@Kodaproproducts,an Fieldstaff for @BMoutdoors..#MMA,Boilermakers#146..The Great White North..",FALSE,"Mon Nov 05 05:02:43 +0000 2012",24015,9721,30689,FALSE,NA,"Alberta Boyz","Mountain Time (US & Canada)","en",-25200,10459,"APACHE_101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @GOP: Congratulations to our newest Secretary of Defense, General James Mattis! https://t.co/FVjDSLeKP3",648,FALSE,FALSE,"822578940057423872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Fri Jan 20 22:57:56 +0000 2017",NA,NA,"en",7,FALSE,"Cobh, County Cork, Ireland","722574143925981185","Irish teenager, father, and aspiring writer I'm free from 9:00 PM GMT through the rest of the night.",FALSE,"Tue Apr 19 23:54:35 +0000 2016",3747,138,2500,FALSE,NA,"Paddy Cathal Hawkins","Eastern Time (US & Canada)","en",-18000,15,"TrickstereRBX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @FoxNews: President Trump: ""We are transferring power from Washington, D.C., and giving it back to you, the people.""‚Ä¶ ",2159,FALSE,FALSE,"822578084717219841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:54:32 +0000 2017",NA,NA,"en",4,FALSE,NA,"1281617966","wife ,mom social worker",FALSE,"Tue Mar 19 21:53:53 +0000 2013",1926,35,687,FALSE,NA,"EMVoisin",NA,"en",NA,156,"EMVoisin1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.amazon.com/Mexican-power-Spanish-Fernando-Claud%C3%ADn/dp/1520417454/ref=sr_1_4?s=books&ie=UTF8&qid=1484909755&sr=1-4&keywords=mexican+power",""
"RT @ItsJustNorah: Suicide Hotlines around the world, retweet and you might save a life. #WeAreWithAna https://t.co/2DZJO4QNn5",1261,FALSE,FALSE,"822580112990334976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:02:36 +0000 2017",NA,NA,"en",40,FALSE,"she/her","2716963627","troye sang swimming pools and I choked.",FALSE,"Fri Aug 08 11:45:45 +0000 2014",36416,1497,19160,FALSE,"https://twitter.com/midgxt_/status/741663628131082240","lou | ‚ûó","Adelaide","en",37800,374,"midgxt_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"President Trump hit immediately with ethics complaint https://t.co/A84KOd6sLT https://t.co/q5oc5jtIoQ",0,FALSE,FALSE,"822579627826835458",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FALSE,"Fri Jan 20 23:00:40 +0000 2017",NA,NA,"en",11,FALSE,"Fresno, CA","786901334930890752","Ì†ºÌ∑∫Ì†ºÌ∑∏ Social media consultant twt247 ‚ú®  part of LOC music team ‚ú® Veggie since 2011",FALSE,"Fri Oct 14 12:07:53 +0000 2016",5455,16,12,FALSE,"http://twt247.com","Maxine Ì†ΩÌ≤ã Ì†ΩÌ∞ù","Pacific Time (US & Canada)","en",-28800,47,"max_parsons21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://theblacksphere.net/2017/01/washington-dc-must-grow-f-up/","https://t.co/A84KOd6sLT"
"RT @DepressedDarth: Dear President Trump,

If you want people to respect you, play the Imperial March every time you walk into a room. 

Si‚Ä¶",200,FALSE,FALSE,"822579132299087876",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",FALSE,"Fri Jan 20 22:58:42 +0000 2017",NA,NA,"en",0,FALSE,"Nueva Esparta, Venezuela","713054720303169536","Just another pseudo artist trying to make a living and not kill a bitch every ten seconds, but I did everything wrong",FALSE,"Thu Mar 24 17:27:48 +0000 2016",11,23,25,FALSE,NA,"Eduardo Theoktisto","Pacific Time (US & Canada)","en",-28800,260,"TheokTheGreat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @paullewismoney: America first - President Trump to ban American men from marrying immigrants, especially twice. Oh, wait a minute...",21,FALSE,FALSE,"822579179988328454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:58:53 +0000 2017",NA,NA,"en",20,FALSE,"Llanon, Cardiff and Granada","1603040118","Wife, mum and nan to 4 beautiful grandchildren Proud to be Welsh A glass half full kind of person National Trust volunteer",TRUE,"Thu Jul 18 09:53:16 +0000 2013",4658,355,4526,FALSE,NA,"Lynette Hall Morgan",NA,"en-gb",NA,870,"LynetteHMorgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @DailySignal: Meet our next secretary of defense! https://t.co/jQebBY3Vzp",38,FALSE,FALSE,"822580665908678656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:04:48 +0000 2017",NA,NA,"en",4,FALSE,"St. Paul, Minnesota","49398904","Retired US Army Officer and Iraq War Veteran",TRUE,"Sun Jun 21 19:15:16 +0000 2009",551,120,1308,FALSE,NA,"Lloyd D. Cheney","Central Time (US & Canada)","en",-21600,303,"LaVerendrye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ItsJustNorah: Suicide Hotlines around the world, retweet and you might save a life. #WeAreWithAna https://t.co/2DZJO4QNn5",1265,FALSE,FALSE,"822580254082498562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:03:10 +0000 2017",NA,NA,"en",22,FALSE,"beacon hills","295222048","feminist & manic by teen wolf and the walking dead || God has a plan. || @justinbieber and @keatonstromberg followed",TRUE,"Sun May 08 16:10:22 +0000 2011",79852,2653,30239,FALSE,"http://inzayn.com","annie 72 DAYS","Brasilia","pt",-7200,1934,"zaynotpain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @OldRowOfficial: Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/MI5IYdH2ao",328,FALSE,FALSE,"822579683317415938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:00:53 +0000 2017",NA,NA,"und",1,FALSE,"Corvallis, OR","356646306","[G] #24U",TRUE,"Wed Aug 17 04:42:28 +0000 2011",7374,986,5042,FALSE,NA,"Ÿäÿ≥ÿ™ÿ®Ÿäÿ±ÿ∫",NA,"en",NA,302,"Westberg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://infob.ae/2k9c5Bt","https://t.co/MI5IYdH2ao"
"RT @daisyrdley: Shia LaBeouf started an anti-trump livestream that will run for FOUR years #HEWILLNOTDIVIDEUS https://t.co/eFqeHBEXhs",24906,FALSE,FALSE,"822580517069553664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:04:12 +0000 2017",NA,NA,"en",1,FALSE,NA,"632476422","Ì†ΩÌ±ª caaarraa",FALSE,"Tue Jul 10 23:17:56 +0000 2012",434,440,8753,FALSE,"http://freethenipple.com","cara","Pacific Time (US & Canada)","en",-28800,342,"caaarraa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @drewharwell: Last week: Trump company promises no social-media references to boss being president. Today: @TrumpCharlotte salute‚Ä¶ ",231,FALSE,FALSE,"822579426374352897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:59:52 +0000 2017",NA,NA,"en",0,FALSE,NA,"2732857180",NA,FALSE,"Sun Aug 03 23:20:52 +0000 2014",227,46,93,FALSE,NA,"Riley Foster",NA,"en",NA,284,"Rilebot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://goo.gl/cq16nv",""
"RT @FOXSoccer: How did he do that? Ì†ΩÌ∏±

Lewandowski's second goal of the night gives Bayern Munich the three points! #SCFFCB https://t.co/23L‚Ä¶",486,FALSE,FALSE,"822577915099496448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:53:52 +0000 2017",NA,NA,"en",3,FALSE,"NOVA","1332912888","WSHS '15 UMW Mens Soccer '19 ‚öΩÔ∏è #QPR Ì†ΩÌ¥µ‚ö™Ô∏è @badluckmacmurdy",FALSE,"Sun Apr 07 02:03:52 +0000 2013",6597,806,6937,FALSE,NA,"Conor Macmurdy",NA,"en",NA,671,"c_macmurdy25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @futmai5: FIM DO PRIMEIRO TEMPO!

Freiburg 1x1 Bayern de Munique

‚öΩ Haberer | Lewandowski https://t.co/ZKKbD8vyNb",7,FALSE,FALSE,"822580051606695936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:02:21 +0000 2017",NA,NA,"pt",23,FALSE,"Tucano-BAH","782986243604942848","@Flamengo, @FCBayern, @ManUtd @warriors e @ddlovato",FALSE,"Mon Oct 03 16:50:42 +0000 2016",42434,1483,18019,FALSE,NA,"IurIbra",NA,"pt",NA,2876,"CRFIuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @hrparrishh: @hrparrishh Trump our president now. Fwm",1,FALSE,FALSE,"822578408479686658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:55:50 +0000 2017",NA,NA,"en",33,FALSE,"skrt","2204116397","@dezgoatjames",TRUE,"Mon Dec 02 04:44:31 +0000 2013",34485,718,22035,FALSE,"http://xnxx.com","#ComebackSZN",NA,"en",NA,1100,"ManzielOVO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @daisyrdley: Shia LaBeouf started an anti-trump livestream that will run for FOUR years #HEWILLNOTDIVIDEUS https://t.co/eFqeHBEXhs",24287,FALSE,FALSE,"822578224135868417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:55:06 +0000 2017",NA,NA,"en",2,FALSE,NA,"463998927","MSU'20",TRUE,"Sat Jan 14 18:32:52 +0000 2012",18900,227,1266,FALSE,NA,"‚ùÅ  „Éû„É™„Ç¢„É≥‚ùÅ","Atlantic Time (Canada)","en",-14400,167,"maarian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @LouDobbs: Donald J. Trump is the President of the United States - Let the work begin! For the best Inauguration coverage, tune in to #D‚Ä¶",6,FALSE,FALSE,"822579592447856642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:00:32 +0000 2017",NA,NA,"en",2,FALSE," ","53646445","#MakeAmericaGreatAgain #AmericaFirst #TrumpPence16 Donald J. Trump 2016 #ImWithTrump Big League",FALSE,"Sat Jul 04 10:53:56 +0000 2009",18416,386,39506,FALSE,"http://donaldjtrump.com","Deplorable db","Eastern Time (US & Canada)","en",-18000,325,"sweetkittycats",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @chrissyteigen: Come, my son https://t.co/mgtbKFGHwn",840,FALSE,FALSE,"822580762125934592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:05:11 +0000 2017",NA,NA,"en",0,FALSE,NA,"2722589828","#BlackLivesMatter",TRUE,"Sun Aug 10 22:20:46 +0000 2014",3747,320,14340,FALSE,NA,"Isa :)","Pacific Time (US & Canada)","en",-28800,609,"isasimon0914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/itvnews/status/822514006518853632","https://t.co/mgtbKFGHwn"
"RT @DrMartyFox: One Of Today's Feel Good Stories 

All References To #ClimateChange REMOVED From #WhiteHouse Website

#Inauguration‚Ä¶ ",259,FALSE,FALSE,"822579559887413249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 23:00:24 +0000 2017",NA,NA,"en",349,FALSE,NA,"838399572","born poorer than dirt; worked for everything I have",FALSE,"Fri Sep 21 19:11:52 +0000 2012",357936,7381,1302,FALSE,NA,"Jeanette","Eastern Time (US & Canada)","en",-18000,7339,"texasfreedom101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/BeSeriousUSA/status/822576162551582721",""
"RT @Adel__Almalki: #News by #almalki : California unveils sweeping plan to combat climate change https://t.co/BHCr1xXsZq",54,FALSE,FALSE,"822580441848971265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:03:54 +0000 2017",NA,NA,"en",0,FALSE,NA,"822576954666840064","‚Äè‚ÄèÿπŸÖÿ±Ÿä31 ÿ≥ŸÜÿ© ŸÖÿ™ÿ≤Ÿàÿ¨ ŸàŸÖŸàÿ∏ŸÅ ÿ≠ŸÉŸä ŸÇÿ®ŸÑŸä ÿ≠ÿ±Ÿä ÿ£ÿ±ÿ∫ÿ® ŸÅŸä ÿ≤Ÿàÿ¨ÿ© ŸÖŸàÿ∏ŸÅÿ© ÿßŸà ŸÖÿπŸÑŸÖÿ© ŸàÿßŸÜŸäŸÇÿ©",FALSE,"Fri Jan 20 22:50:03 +0000 2017",9,0,1,FALSE,NA,"ÿ∂ÿ≠ŸÉÿ™Ÿä  ÿµÿØÿßŸáÿß ÿØŸÖÿπÿ™",NA,"en",NA,25,"wzwagg118946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://whitehouse.gov","https://t.co/BHCr1xXsZq"
"RT @thehill: President Trump has not yet resigned from his companies: report https://t.co/4Vg4Cd6c9I https://t.co/sSecqrSUp4",99,FALSE,FALSE,"822578411742883840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:55:50 +0000 2017",NA,NA,"en",23,FALSE,"United States","22910935","Mom and wife of Marine. Independent that leans way left. Interested in writing, machine embroidery and computer graphics. No lists please!",TRUE,"Thu Mar 05 12:03:28 +0000 2009",11180,542,9607,FALSE,NA,"Miss Independent","Eastern Time (US & Canada)","en",-18000,1034,"Mrs_Grayeyes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/candl_vma31/status/822576111980777476https://t.co/oddq83Sw95","https://t.co/4Vg4Cd6c9I"
"now this is just ignorance https://t.co/a42yzmab5G",0,FALSE,FALSE,"822577924511531009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:53:54 +0000 2017",NA,NA,"en",0,FALSE,"Conway, AR","706150045","just keep dreaming",TRUE,"Fri Jul 20 01:24:17 +0000 2012",17178,694,9824,FALSE,NA,"Courtney Davidson","Eastern Time (US & Canada)","en",-18000,687,"_courtneyd21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://read.bi/2iUsvwy","https://t.co/a42yzmab5G"
"https://t.co/D2LNY7iEZy please read. Thank you, @voxdotcom",0,FALSE,FALSE,"822577948599394306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 22:54:00 +0000 2017",NA,NA,"en",11,FALSE,"NYC","612075490","@medillschool'16. Stuff I like: writing, podcasts, coffee, feminism, dogs, lifting heavy stuff.

(all opinions are my own)",TRUE,"Mon Jun 18 22:55:17 +0000 2012",1954,435,846,FALSE,"http://www.mckenziemmaxson.com","McKenzie Maxson","Central Time (US & Canada)","en",-21600,564,"mckenziemmaxson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/thehill/status/822576974518517761","https://t.co/D2LNY7iEZy"
"RT @FixedMatches147: President Trump Photo That Went Viral During Last 2 Days God Bless America
https://t.co/usGGsqMttD
#Inauguration",1,FALSE,FALSE,"822578243257696263",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,"Fri Jan 20 22:55:10 +0000 2017",NA,NA,"en",1,FALSE,"Virginia, USA","742753004802199552","This site is for all who like anal sex !",FALSE,"Tue Jun 14 16:18:10 +0000 2016",6523,1400,6568,FALSE,"http://www.californicational.com","Ardinela","Pacific Time (US & Canada)","en",-28800,3420,"LekjejejeejejOf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.periscope.tv/w/a1E3STFlUkV4cWVST3lOUXd8MWxQSnFSVkFtVmx4YlH2gLE0q-oyg4Ge0NiwNSlN305hmhKGL5rf7mKqvm8m","https://t.co/usGGsqMttD"
