"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url","hashtags"
"RT @OU_CoachStoops: His words were powerful. His actions were immeasurable. #MLKDAY https://t.co/l3sMklLnQb",8,FALSE,FALSE,821049425166405632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"en",6,FALSE,NA,708707713,"I have an unhealthy relationship with OU football but it hasn't killed me yet.",TRUE,"Sat Jul 21 09:34:08 +0000 2012",2144,189,2884,FALSE,NA,"Ryan Shaffer",NA,"en",NA,186,"ShafferRyan21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @Bat_Guano_1: Look Who's Toking   #60sSchmovies",1,FALSE,FALSE,821049425199972352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"en",53,FALSE,"New York, NY",994350894,"...For as long as God exists in the skies, vultures will eat no leaves...",TRUE,"Fri Dec 07 04:36:33 +0000 2012",47432,4023,25513,FALSE,NA,"Yaron Melman",NA,"en",NA,2686,"NrouteHQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60sSchmovies"
"RT @rebeldemartiano: revolutionary edge and vulgarizing it."" â Lenin #ReclaimMLK #MLKDAY",1,FALSE,FALSE,821049425195888640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"en",14,FALSE,"Syracuse, NY",792708420692500480,"Chris. 17. Marxist-Leninist. Engineer of the human soul. Aspiring Organizer. I love @bendykoval Avatar by @yungdilan",FALSE,"Sun Oct 30 12:43:10 +0000 2016",10311,1615,11042,FALSE,"http://commiedad.wordpress.com","Comdad #J20 í ¼í·¨í ¼í·º",NA,"en",NA,325,"DadTankie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ReclaimMLK MLKDAY"
"RT @PhillyD: On this #MLKDAY let's remember we can put more of what we want to see in the world ourselves and how we raise our câ¦ ",555,FALSE,FALSE,821049425111949312,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"en",1,FALSE,"Arizona, USA",805822100489588736,"""dont force postitive thinking, in order to achieve postitvity, you need to remove the problem that casues negative thinking first"" - ya boi right here",FALSE,"Mon Dec 05 17:12:15 +0000 2016",246,124,688,FALSE,NA,"v17","Pacific Time (US & Canada)","en",-28800,49,"ImNxmb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://youtu.be/bqJrvv0jiJ8","","MLKDAY"
"RT @fractweets: #MondayMotivation brought to you by the late Dr. King's comtemporary, @repjohnlewis. Thank you Dr. King for your leâ¦ ",3,FALSE,FALSE,821049424835211264,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"en",1,FALSE,"South Carolina, USA",712373348215484416,"End Child Hunger SC aims to build awareness, increase community capacity, and create a coordinated effort to address child hunger in SC.",FALSE,"Tue Mar 22 20:20:16 +0000 2016",82,38,85,FALSE,"http://www.endchildhungersc.org","End Child Hunger SC","Eastern Time (US & Canada)","en",-18000,33,"endchildhungrsc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://youtu.be/83p69JhDnwU","","MondayMotivation"
"RT @lelepons: âI have decided to stick to love. Hate is too great a burden to bear.â 

- Dr. Martin Luther King 

Happy #MLKDAY â¤â¦ ",705,FALSE,FALSE,821049425359343616,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",211,TRUE,"San Francisco, CA",357963644,"Sex Toy Designer & Co-Founder at Crave http://www.lovecrave.com | Chair of @IDSA SF + Women section | @RCA @GeorgiaTech Alum",FALSE,"Fri Aug 19 04:49:24 +0000 2011",10559,2347,2779,FALSE,"http://designerti.com","Ti Chang","Pacific Time (US & Canada)","en",-28800,1764,"DesignerTi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://archive.org/details/MLKFBI","","MLKDAY"
"RT @WorIdStarComedy: Martin Luther King's last speech before he was assassinated on the  next day.

Happy Martin Luther King Day! #MLKDay hâ¦",363,FALSE,FALSE,821049425401356288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",26,FALSE,"London, England",2504899859,"Sports lover â½ï¸ WWE fan....well fan of The Authority! Love Stephanie Mcmahon and Triple H- The Ultimate Power Couple!",TRUE,"Wed Apr 23 22:20:04 +0000 2014",14851,634,17810,FALSE,NA,"Court",NA,"en",NA,341,"courtneyrcosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"#MLKDAY Let's get through this day and more without any violence in the communities. https://t.co/yEe26A3CKc",0,FALSE,FALSE,821049423719440384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"en",126,FALSE,"Northbrook, IL",2691329136,"""A girl of the South Side."" Veteran journalist raised in Englewood. Author: Old School Adventures From Englewood-South Side of Chicago.",TRUE,"Wed Jul 30 00:08:24 +0000 2014",33618,914,3578,FALSE,"http://www.lulu.com/spotlight/englewoodelaine","Girl ofthe SouthSide","Central Time (US & Canada)","en",-21600,819,"englewoodelaine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"#FreeTax @TAXSTONE https://t.co/XXoU7F2qPS",0,FALSE,FALSE,821049425254641664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:11 +0000 2017",NA,NA,"und",22,FALSE,"HACKENSACK",75133847,"THE #KNICKS GONNA KNICK... Steph_Boyardi@iCloud.com",TRUE,"Thu Sep 17 22:31:12 +0000 2009",58399,906,934,FALSE,"http://plugville.co","STEPH LYNCH","Eastern Time (US & Canada)","en",-18000,519,"STEPH_BOYARDI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/N78h0H","https://t.co/XXoU7F2qPS","FreeTax"
"RT @futurenet_group: Happy #MLKDAY from #FNG https://t.co/LD1IQIHIb2",2,FALSE,FALSE,821049425514602496,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",180,FALSE,"WorldWide",334887459,"Internet Millionaire wants to give you his Money Making website for FREE just to prove that his Online Money Making System works: https://t.co/qQtw0ls8qN",FALSE,"Wed Jul 13 20:35:06 +0000 2011",49529,17319,597,FALSE,"http://www.TheSmartWaytoMakeMoneyOnline.co.uk","Home Business Tips","London","en",0,18573,"Home_BizTips",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY FNG"
"Ok...forget about #BlueMondayí ½í¸
â¡ï¸âHow would you describe #kids in five words? í ½í¶â
Pls let us know!
#KidsIn5Wordsí ½í±§í ½í¸í ½í±¶ 
https://t.co/ExGEkTfZwA",0,FALSE,FALSE,821049425409835008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",91,FALSE,"London",57083959,"In Pursuit of God, Discovering Purpose, Maximizing Potential and Impacting Lives. Sunday services 9 am and 11:30 am",TRUE,"Wed Jul 15 17:50:06 +0000 2009",13425,10432,1869,FALSE,"http://www.jesushouse.org.uk","Jesus House","Mid-Atlantic","en",-7200,3922,"jesushouseuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.theatlantic.com/politics/archive/2013/04/martin-luther-kings-letter-from-birmingham-jail/274668/","https://t.co/ExGEkTfZwA","BlueMonday kids KidsIn5Words"
"RT @lelepons: âI have decided to stick to love. Hate is too great a burden to bear.â 

- Dr. Martin Luther King 

Happy #MLKDAY â¤â¦ ",705,FALSE,FALSE,821049425669869568,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",1,FALSE,NA,765553315686051840,NA,FALSE,"Tue Aug 16 14:18:28 +0000 2016",675,70,399,FALSE,NA,".",NA,"de",NA,98,"adiskurti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mile.io/2iz0Hxq","","MLKDAY"
"RT @BerniceKing: Happy birthday dad, I miss you! #MLK https://t.co/VnOKRFsSBE",36025,FALSE,FALSE,821049425686646784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",0,FALSE,NA,1081396423,"R.I.P My niece..í ¼í¾¯",FALSE,"Sat Jan 12 00:51:03 +0000 2013",4174,444,707,FALSE,NA,"AlvoBandz","Central Time (US & Canada)","en",-21600,1100,"AlvoBandz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLK"
"#RaesRamblings - #MLKDay is NOT Disposable! - https://t.co/wZRECp2VkR 
 #SchoolHolidays #Snowdays #MLK #LinkInBio https://t.co/iNWpIzJRDE",0,FALSE,FALSE,821049425372057600,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",37,FALSE,"Somewhere in the Midwest",43003270,"Developmental #Editor. #Author of #UrbanFantasy and #Paranormal #Romance. Everything-#Blogger on Write for Your Life. #WfYL #amwriting",FALSE,"Thu May 28 00:17:27 +0000 2009",1411,735,203,FALSE,"http://www.raewritesromance.com","Rae Ford","Central Time (US & Canada)","en",-21600,1777,"WriterRaeFord",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/lelepons/status/821042410725642240","https://t.co/wZRECp2VkR","RaesRamblings MLKDay SchoolHolidays Snowdays MLK LinkInBio"
"RT @HistoricalPics: Martin Luther King's last speech before he was assassinated the next day. #MLKDAY https://t.co/LwYxIIJ3xp",589,FALSE,FALSE,821049426391289856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",0,FALSE,"Louisville, KY",796603615045677056,"Hi am a 47-year-old lesbian who's lucky to be married to her best friend Jennifer have been together 17 years. we have 2 cats Cody, and Gabby í ½í°±I love to read!",FALSE,"Thu Nov 10 06:41:16 +0000 2016",77,7,75,FALSE,NA,"Lori Hunter",NA,"en",NA,150,"LoriHun89453587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @warriors: IT'S GAME DAY! The Dubs host the @Cavs in a #MLKDay showdown.

PREVIEW &amp; TICKETS Â» https://t.co/TtHUY2ng55 https://t.co/1GQlTâ¦",802,FALSE,FALSE,821049428278583296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",85,FALSE,"Licensed CalBRE",250760295,"Oakland, CA The Art of Business Real Estate
Photo by @ArchDigest",TRUE,"Fri Feb 11 19:06:15 +0000 2011",8905,165,2250,FALSE,NA,"Kimberly's","Pacific Time (US & Canada)","en",-28800,11,"kmiller9090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://shr.gs/OZx5E1Z","https://t.co/TtHUY2ng55","MLKDay"
"Life's most persistent and urgent question is, 'What are you doing for others?' #MLKDAY í ½í¹í ¼í¿¼",0,FALSE,FALSE,821049428555370496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",12,FALSE,"Los Angeles",1563862345,"Health & fitness advocate. Promoter of healthy, happy & sexy lifestyles ;) Instagram & Snapchat: KentaSeki",TRUE,"Tue Jul 02 18:40:03 +0000 2013",175,1199,431,FALSE,"http://www.kentaseki.com","Kenta Seki",NA,"en",NA,16,"KentaSeki","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,NA,NA,"MLKDAY"
"RT @BerniceKing: Happy birthday dad, I miss you! #MLK https://t.co/VnOKRFsSBE",36026,FALSE,FALSE,821049428282929152,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",2,FALSE,"Dallas, TX",2282110866,"#heretostay",FALSE,"Wed Jan 08 13:02:20 +0000 2014",1577,181,2729,FALSE,"http://www.nytimes.com/interactive/projects/storywall/american-dreamers/stories/glorias-rinconi","ï½ï½ï½ï½ï½ï½ âï¸","Central Time (US & Canada)","en",-21600,269,"gloria_rinconi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLK"
"RT @aaanmarkaz: Let's not forget the Dr King who was for economic justice and anti war. #MLKDAY  https://t.co/7PMY6C7tKF #RestInPower",1,FALSE,FALSE,821049428601540608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",0,FALSE,"belly of the beast ",497603543,"US branch of the Palestinian Youth Movement (PYM), a transnational movement of young Palestinians in Palestine and in exile worldwide",TRUE,"Mon Feb 20 05:16:01 +0000 2012",235,119,123,FALSE,"http://pymusa.com","PYM-USA",NA,"en",NA,186,"PYM_USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://archive.org/details/MLKFBI","https://t.co/7PMY6C7tKF","MLKDAY RestInPower"
"dcexaminer Opinion: With its #PeoplesOath campaign, the ACLU reveals its confused moral calculus https://t.co/m2WFsRptM4 â¦",0,FALSE,FALSE,821049428383531008,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",74,FALSE,"Missouri, USA",734892227411873792,"I'm NOT P.C. I'm a Christian Father, Grandfather, Disabled Vet and Ex-Police officer. Sick of what is happening to my country that I fought for Will Follow Back",FALSE,"Mon May 23 23:42:15 +0000 2016",96629,5441,872,FALSE,NA,"(((T W)))","Central Time (US & Canada)","en",-21600,5495,"timgw37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/mikewiseguy/status/821049048526360576","https://t.co/m2WFsRptM4","PeoplesOath"
"RT @NOH8Campaign: All love #NOH8 #MLKDAY https://t.co/0ouQ3FgqvZ",283,FALSE,FALSE,821049428513427456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",8,FALSE,"Oregon",293717254,"Internet junkie, Liberal, Bookworm, Crone. Lover of cats, all kinds of music and family. Member of #TheBloggessTribe  #GNUTerryPratchett",TRUE,"Thu May 05 21:05:29 +0000 2011",2803,81,1621,FALSE,NA,"Ummaro",NA,"en",NA,218,"Ummaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOH8 MLKDAY"
"RT @lelepons: âI have decided to stick to love. Hate is too great a burden to bear.â 

- Dr. Martin Luther King 

Happy #MLKDAY â¤â¦ ",707,FALSE,FALSE,821049428396113920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",128,FALSE,NA,200624400,"TURN ON MY NOTIFICATIONS TO KNOW WHEN JUSTIN IS FOLLOWING AND HOW. Buy OUR new album PURPOSE on iTunes and in stores. Justin, Madison, Cody, John and + follows.",FALSE,"Sat Oct 09 19:57:07 +0000 2010",116076,37798,4183,FALSE,"http://shots.com/itsjdrewswife","JB FOLLOW HELP","Central America","it",-21600,4680,"JDREWFOLLOWHELP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/albertbreer/status/821017925767274499","","MLKDAY"
"RT @BroderickGreer: We must #reclaimMLK from narratives that sentimentalize, infantilize, and fetishize his radical nature.",116,FALSE,FALSE,821049428911919104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",127,FALSE,NA,1531353804,"Retweet Queen Black Celibate Buddhist Nun Insomniac Womanist Blerd Our Lady Of The 2 Black Cats Ain't I A Woman #TWiBNation #BlackLivesMatter
BubbleBathDoctrine",FALSE,"Wed Jun 19 16:50:47 +0000 2013",57727,1105,30638,FALSE,"http://awakeblackwoman.wordpress.com/","AwakeÐ§ÐµÑÐ½Ð°Ñ Ð¶ÐµÐ½ÑÐ¸Ð½Ð°","Arizona","en",-25200,242,"AwakeBlackWoman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reclaimMLK"
"RT @bombblackgirlss: gone but never forgotten... #HappyBirthdayAaliyah â¤ï¸í ½í±¼í ¼í¿¾ https://t.co/oxeGVkZfw6",341,FALSE,FALSE,821049428060631040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",0,FALSE,NA,3013809987,"sc | kaliyah_scott",FALSE,"Tue Feb 03 04:07:14 +0000 2015",834,185,1053,FALSE,NA,"kaliyah",NA,"en",NA,114,"kaliyahscott_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HappyBirthdayAaliyah"
"Keep Moving Forward âí ¼í¿¿ï¸ #MLKDAY https://t.co/Dz0n70oHtq",0,FALSE,FALSE,821049428232441856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",1,FALSE,"Goose Hollow, Portland",2535695077,"í ¼í·²í ¼í·½/í ¼í·ºí ¼í·¸/âï¸ - I regret nothing. The end.",TRUE,"Fri May 30 18:55:50 +0000 2014",382,52,493,FALSE,NA,"Migz","Arizona","en",-25200,98,"_migz89","US","United States","city","Portland, OR",NA,NA,45.536402,-122.630908,NA,NA,NA,NA,"MLKDAY"
"RT @moonwalkingsvt: #CaratSelcaDay  #17CaratSelcaDay an attraction that I just can't seem to break â¤í ½í¸ https://t.co/EVIVTUXvI5",118,FALSE,FALSE,821049427489980416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",44,FALSE,"ara abi mmy",2722779139,"don't hate roller skate",TRUE,"Mon Aug 11 00:15:59 +0000 2014",58074,7241,43090,FALSE,"https://curiouscat.me/limitless","iran","Arizona","en",-25200,492,"Iimitsless",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CaratSelcaDay 17CaratSelcaDay"
"RT @MaulerMauler: Start the week with a dream, end it with a nightmare. #MLKDAY #TrumpInaugural",1,FALSE,FALSE,821049429234880512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",27,FALSE,"Ottawa, Ontario",36255185,"New Orleans Saints Fan & Ottawa Senators Fan. Foodie, fangirl, and wifey. Trying to live a mindful, healthy lifestyle....I'm a work in progress",TRUE,"Wed Apr 29 02:12:09 +0000 2009",12508,336,2761,FALSE,NA,"Reni Jillett","Eastern Time (US & Canada)","en",-18000,1533,"Reni_Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY TrumpInaugural"
"RT @YoungDems4Trump: JFK &amp; MLK were both shot for informing &amp; unifying us. Their movements never diedí ¼í·ºí ¼í·¸
#MLKDAY",47,FALSE,FALSE,821049428907790336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",39,FALSE,"United States",2351834171,"Trump-Pence supporter #WeThePeople #banthequran #TrumpTrain #TrumpPence2016 #MAGA #2A #draintheswamp #America #StandTogether #banislam #NeverForget",TRUE,"Wed Feb 19 03:54:03 +0000 2014",8933,1126,6629,FALSE,NA,"Justice For America",NA,"en",NA,1704,"mcollins62210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @UberFacts: On this day, we honor a hero... Use your voice. #MLKDAY https://t.co/JfpO4FI6Mm",1277,FALSE,FALSE,821049428333236224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",2,FALSE,"Rochester, Minnesota",186356337,"Wartburg Soccer '19 â½ï¸. snap:aprod18",TRUE,"Fri Sep 03 06:56:07 +0000 2010",6873,651,7304,FALSE,NA,"Ayo Adebayo","Arizona","en",-25200,413,"Aprodigy18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @ScottDarrell: I'll be sticking with love, because hate is too great a burden.  #MLKDAY #mlkday2017 #socialworkersStandUp https://t.co/Pâ¦",1,FALSE,FALSE,821049429482311680,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:13 +0000 2017",NA,NA,"en",14,FALSE,"Irvine, California",2792895366,"Programs Specialist w/ Fair Housing Council of Orange Co.  Bd. member: Clearinghouse @CDFI,  Affordable Housing Clearinghouse (@AHCorg), and Kennedy Commission",FALSE,"Sat Sep 06 01:44:55 +0000 2014",668,90,67,FALSE,NA,"David J Levy","Pacific Time (US & Canada)","en",-28800,228,"fairhousingdave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY mlkday2017 socialworkersStandUp"
"RT @MuhammadAli: ""Our lives begin to end the day we become silent about things that matter."" - Martin Luther King, Jr.Â #MLKDay https://t.coâ¦",1153,FALSE,FALSE,821049429444554752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",10,FALSE,"Los Angelesâ",381926720,"We're all different forms of brilliance",TRUE,"Thu Sep 29 05:40:20 +0000 2011",41974,432,23168,FALSE,NA,"E.","Pacific Time (US & Canada)","en",-28800,318,"nowayendi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"""I have decided to stick with love. Hate is too great a burden to bear."" #MLKDAY",0,FALSE,FALSE,821049429272788992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",5,FALSE,"Columbus, OH",112781002,"News Reporter/Weekend Anchor for @WHIZnewscom. Proud @OhioState Alum. Originally from Beautiful British Columbia. Email: bmalaska@whizmediagroup.com",TRUE,"Tue Feb 09 17:55:09 +0000 2010",655,111,119,FALSE,"https://www.facebook.com/brimalaskaWHIZ/","Bri Malaska","Eastern Time (US & Canada)","en",-18000,343,"BriMalaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @lelepons: âI have decided to stick to love. Hate is too great a burden to bear.â 

- Dr. Martin Luther King 

Happy #MLKDAY â¤â¦ ",708,FALSE,FALSE,821049429235027968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:12 +0000 2017",NA,NA,"en",0,FALSE,NA,751597854532198400,"a shadowhunterâ° í ¼í·§í ¼í··â¤ï¸",FALSE,"Sat Jul 09 02:04:27 +0000 2016",742,73,798,FALSE,NA,"Nicole Gabrielle",NA,"pt",NA,212,"nicole_ggf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/N78Llq","","MLKDAY"
